timestamp,route,stop_id,passenger_count,boardings,alightings,weather,is_holiday,hour,day_of_week,capacity,is_peak,overloaded
2025-02-09 00:00:00,R1,S1,34,4,3,Cloudy,0,0,Sunday,55,0,0
2025-02-09 01:00:00,R4,S17,21,8,5,Clear,0,1,Sunday,40,0,0
2025-02-09 02:00:00,R1,S15,39,11,3,Cloudy,0,2,Sunday,55,0,0
2025-02-09 03:00:00,R2,S20,32,7,0,Clear,0,3,Sunday,50,0,0
2025-02-09 04:00:00,R1,S6,16,5,8,Rainy,0,4,Sunday,55,0,0
2025-02-09 05:00:00,R2,S15,34,7,2,Rainy,0,5,Sunday,50,0,0
2025-02-09 06:00:00,R3,S9,22,4,2,Clear,0,6,Sunday,45,0,0
2025-02-09 07:00:00,R3,S14,32,5,3,Clear,0,7,Sunday,45,1,0
2025-02-09 08:00:00,R1,S18,44,3,6,Rainy,0,8,Sunday,55,1,0
2025-02-09 09:00:00,R1,S17,44,8,4,Clear,0,9,Sunday,55,1,0
2025-02-09 10:00:00,R1,S18,26,2,2,Clear,0,10,Sunday,55,0,0
2025-02-09 11:00:00,R4,S5,44,7,2,Clear,0,11,Sunday,40,0,1
2025-02-09 12:00:00,R4,S20,25,2,2,Clear,0,12,Sunday,40,0,0
2025-02-09 13:00:00,R2,S20,15,2,8,Clear,0,13,Sunday,50,0,0
2025-02-09 14:00:00,R2,S9,25,4,5,Clear,0,14,Sunday,50,0,0
2025-02-09 15:00:00,R3,S11,37,6,5,Cloudy,0,15,Sunday,45,0,0
2025-02-09 16:00:00,R1,S1,35,6,2,Rainy,0,16,Sunday,55,0,0
2025-02-09 17:00:00,R4,S18,38,4,4,Clear,0,17,Sunday,40,1,0
2025-02-09 18:00:00,R2,S6,43,8,4,Clear,1,18,Sunday,50,1,0
2025-02-09 19:00:00,R2,S2,37,8,6,Clear,0,19,Sunday,50,1,0
2025-02-09 20:00:00,R2,S15,26,9,8,Clear,0,20,Sunday,50,0,0
2025-02-09 21:00:00,R1,S14,25,5,4,Rainy,0,21,Sunday,55,0,0
2025-02-09 22:00:00,R1,S5,20,4,6,Rainy,0,22,Sunday,55,0,0
2025-02-09 23:00:00,R3,S6,34,5,3,Rainy,0,23,Sunday,45,0,0
2025-02-10 00:00:00,R1,S6,20,6,7,Cloudy,0,0,Monday,55,0,0
2025-02-10 01:00:00,R2,S18,19,3,2,Clear,0,1,Monday,50,0,0
2025-02-10 02:00:00,R1,S14,40,6,2,Rainy,0,2,Monday,55,0,0
2025-02-10 03:00:00,R2,S10,32,9,5,Rainy,0,3,Monday,50,0,0
2025-02-10 04:00:00,R1,S14,29,3,7,Rainy,0,4,Monday,55,0,0
2025-02-10 05:00:00,R2,S13,22,6,6,Cloudy,0,5,Monday,50,0,0
2025-02-10 06:00:00,R3,S3,29,3,7,Rainy,0,6,Monday,45,0,0
2025-02-10 07:00:00,R1,S6,35,5,4,Clear,0,7,Monday,55,1,0
2025-02-10 08:00:00,R2,S8,33,2,7,Cloudy,0,8,Monday,50,1,0
2025-02-10 09:00:00,R2,S12,35,5,2,Rainy,0,9,Monday,50,1,0
2025-02-10 10:00:00,R3,S13,23,2,8,Clear,0,10,Monday,45,0,0
2025-02-10 11:00:00,R4,S11,24,4,6,Rainy,0,11,Monday,40,0,0
2025-02-10 12:00:00,R3,S12,12,3,4,Clear,0,12,Monday,45,0,0
2025-02-10 13:00:00,R1,S1,27,6,5,Rainy,0,13,Monday,55,0,0
2025-02-10 14:00:00,R1,S17,29,7,2,Cloudy,0,14,Monday,55,0,0
2025-02-10 15:00:00,R1,S16,28,6,4,Clear,0,15,Monday,55,0,0
2025-02-10 16:00:00,R2,S11,21,4,3,Cloudy,0,16,Monday,50,0,0
2025-02-10 17:00:00,R1,S13,40,8,2,Rainy,0,17,Monday,55,1,0
2025-02-10 18:00:00,R2,S18,40,4,2,Rainy,0,18,Monday,50,1,0
2025-02-10 19:00:00,R2,S11,46,6,1,Clear,0,19,Monday,50,1,0
2025-02-10 20:00:00,R1,S12,34,6,2,Clear,0,20,Monday,55,0,0
2025-02-10 21:00:00,R3,S6,27,4,3,Clear,0,21,Monday,45,0,0
2025-02-10 22:00:00,R1,S9,35,6,4,Clear,0,22,Monday,55,0,0
2025-02-10 23:00:00,R1,S16,26,5,4,Clear,0,23,Monday,55,0,0
2025-02-11 00:00:00,R3,S4,27,4,2,Rainy,0,0,Tuesday,45,0,0
2025-02-11 01:00:00,R2,S3,22,6,3,Cloudy,0,1,Tuesday,50,0,0
2025-02-11 02:00:00,R3,S16,20,6,6,Clear,0,2,Tuesday,45,0,0
2025-02-11 03:00:00,R2,S12,36,7,3,Clear,0,3,Tuesday,50,0,0
2025-02-11 04:00:00,R1,S11,22,6,4,Rainy,1,4,Tuesday,55,0,0
2025-02-11 05:00:00,R3,S5,30,6,4,Clear,0,5,Tuesday,45,0,0
2025-02-11 06:00:00,R3,S18,25,8,4,Cloudy,0,6,Tuesday,45,0,0
2025-02-11 07:00:00,R3,S19,47,6,6,Rainy,0,7,Tuesday,45,1,1
2025-02-11 08:00:00,R1,S6,43,7,10,Rainy,0,8,Tuesday,55,1,0
2025-02-11 09:00:00,R2,S18,36,3,3,Clear,1,9,Tuesday,50,1,0
2025-02-11 10:00:00,R2,S6,18,2,9,Clear,0,10,Tuesday,50,0,0
2025-02-11 11:00:00,R1,S4,38,5,0,Clear,0,11,Tuesday,55,0,0
2025-02-11 12:00:00,R4,S12,30,9,3,Clear,0,12,Tuesday,40,0,0
2025-02-11 13:00:00,R1,S19,32,3,3,Rainy,0,13,Tuesday,55,0,0
2025-02-11 14:00:00,R4,S2,31,2,1,Clear,0,14,Tuesday,40,0,0
2025-02-11 15:00:00,R2,S17,23,5,2,Clear,0,15,Tuesday,50,0,0
2025-02-11 16:00:00,R1,S11,23,1,1,Rainy,0,16,Tuesday,55,0,0
2025-02-11 17:00:00,R2,S11,33,4,5,Clear,1,17,Tuesday,50,1,0
2025-02-11 18:00:00,R4,S16,28,6,1,Clear,0,18,Tuesday,40,1,0
2025-02-11 19:00:00,R3,S2,36,4,3,Rainy,0,19,Tuesday,45,1,0
2025-02-11 20:00:00,R3,S2,11,5,5,Clear,0,20,Tuesday,45,0,0
2025-02-11 21:00:00,R3,S8,36,5,2,Clear,0,21,Tuesday,45,0,0
2025-02-11 22:00:00,R3,S13,22,1,3,Clear,0,22,Tuesday,45,0,0
2025-02-11 23:00:00,R3,S10,34,9,4,Clear,0,23,Tuesday,45,0,0
2025-02-12 00:00:00,R1,S8,18,3,5,Clear,0,0,Wednesday,55,0,0
2025-02-12 01:00:00,R2,S4,20,2,5,Clear,0,1,Wednesday,50,0,0
2025-02-12 02:00:00,R1,S15,35,6,2,Clear,0,2,Wednesday,55,0,0
2025-02-12 03:00:00,R4,S1,26,5,7,Clear,0,3,Wednesday,40,0,0
2025-02-12 04:00:00,R4,S11,27,3,2,Clear,0,4,Wednesday,40,0,0
2025-02-12 05:00:00,R1,S7,20,4,5,Rainy,0,5,Wednesday,55,0,0
2025-02-12 06:00:00,R3,S17,27,5,6,Rainy,0,6,Wednesday,45,0,0
2025-02-12 07:00:00,R4,S20,45,8,5,Rainy,0,7,Wednesday,40,1,1
2025-02-12 08:00:00,R1,S18,42,3,4,Clear,0,8,Wednesday,55,1,0
2025-02-12 09:00:00,R2,S12,43,6,2,Clear,0,9,Wednesday,50,1,0
2025-02-12 10:00:00,R4,S9,40,9,1,Rainy,0,10,Wednesday,40,0,0
2025-02-12 11:00:00,R1,S5,34,7,4,Rainy,0,11,Wednesday,55,0,0
2025-02-12 12:00:00,R3,S10,23,3,8,Cloudy,0,12,Wednesday,45,0,0
2025-02-12 13:00:00,R1,S4,28,4,4,Clear,0,13,Wednesday,55,0,0
2025-02-12 14:00:00,R4,S5,26,4,5,Clear,0,14,Wednesday,40,0,0
2025-02-12 15:00:00,R4,S10,44,11,5,Rainy,0,15,Wednesday,40,0,1
2025-02-12 16:00:00,R4,S11,15,4,4,Cloudy,0,16,Wednesday,40,0,0
2025-02-12 17:00:00,R2,S10,33,5,1,Cloudy,1,17,Wednesday,50,1,0
2025-02-12 18:00:00,R4,S8,43,7,2,Cloudy,0,18,Wednesday,40,1,1
2025-02-12 19:00:00,R3,S2,44,13,3,Cloudy,0,19,Wednesday,45,1,0
2025-02-12 20:00:00,R1,S8,26,8,5,Rainy,0,20,Wednesday,55,0,0
2025-02-12 21:00:00,R3,S16,34,6,4,Clear,0,21,Wednesday,45,0,0
2025-02-12 22:00:00,R1,S5,38,5,3,Rainy,0,22,Wednesday,55,0,0
2025-02-12 23:00:00,R2,S3,24,4,2,Clear,1,23,Wednesday,50,0,0
2025-02-13 00:00:00,R1,S12,27,3,1,Clear,0,0,Thursday,55,0,0
2025-02-13 01:00:00,R1,S13,29,9,4,Rainy,0,1,Thursday,55,0,0
2025-02-13 02:00:00,R1,S13,23,7,7,Rainy,1,2,Thursday,55,0,0
2025-02-13 03:00:00,R3,S10,35,9,5,Rainy,0,3,Thursday,45,0,0
2025-02-13 04:00:00,R1,S4,22,6,5,Clear,0,4,Thursday,55,0,0
2025-02-13 05:00:00,R3,S9,17,7,7,Clear,0,5,Thursday,45,0,0
2025-02-13 06:00:00,R1,S2,29,4,2,Cloudy,0,6,Thursday,55,0,0
2025-02-13 07:00:00,R1,S19,42,6,5,Rainy,0,7,Thursday,55,1,0
2025-02-13 08:00:00,R2,S1,50,4,5,Clear,0,8,Thursday,50,1,0
2025-02-13 09:00:00,R3,S7,35,2,3,Clear,0,9,Thursday,45,1,0
2025-02-13 10:00:00,R1,S17,26,4,3,Cloudy,0,10,Thursday,55,0,0
2025-02-13 11:00:00,R2,S3,30,5,5,Clear,0,11,Thursday,50,0,0
2025-02-13 12:00:00,R4,S20,32,3,3,Clear,0,12,Thursday,40,0,0
2025-02-13 13:00:00,R2,S20,20,6,3,Clear,0,13,Thursday,50,0,0
2025-02-13 14:00:00,R1,S3,26,2,1,Clear,1,14,Thursday,55,0,0
2025-02-13 15:00:00,R1,S3,18,2,7,Clear,0,15,Thursday,55,0,0
2025-02-13 16:00:00,R4,S17,33,5,2,Clear,0,16,Thursday,40,0,0
2025-02-13 17:00:00,R1,S7,24,6,5,Clear,0,17,Thursday,55,1,0
2025-02-13 18:00:00,R4,S14,40,4,9,Clear,0,18,Thursday,40,1,0
2025-02-13 19:00:00,R2,S17,22,2,5,Clear,0,19,Thursday,50,1,0
2025-02-13 20:00:00,R4,S18,24,5,6,Cloudy,0,20,Thursday,40,0,0
2025-02-13 21:00:00,R3,S13,30,7,6,Rainy,0,21,Thursday,45,0,0
2025-02-13 22:00:00,R4,S20,49,9,1,Clear,0,22,Thursday,40,0,1
2025-02-13 23:00:00,R2,S20,25,5,3,Clear,0,23,Thursday,50,0,0
2025-02-14 00:00:00,R3,S18,23,7,7,Clear,0,0,Friday,45,0,0
2025-02-14 01:00:00,R2,S4,29,10,4,Rainy,0,1,Friday,50,0,0
2025-02-14 02:00:00,R2,S1,30,5,4,Clear,0,2,Friday,50,0,0
2025-02-14 03:00:00,R2,S18,28,6,2,Cloudy,0,3,Friday,50,0,0
2025-02-14 04:00:00,R4,S1,27,7,3,Rainy,0,4,Friday,40,0,0
2025-02-14 05:00:00,R4,S13,20,6,3,Cloudy,0,5,Friday,40,0,0
2025-02-14 06:00:00,R3,S20,37,9,4,Clear,0,6,Friday,45,0,0
2025-02-14 07:00:00,R2,S20,34,6,5,Cloudy,0,7,Friday,50,1,0
2025-02-14 08:00:00,R2,S10,45,4,0,Rainy,0,8,Friday,50,1,0
2025-02-14 09:00:00,R3,S11,50,7,3,Clear,1,9,Friday,45,1,1
2025-02-14 10:00:00,R1,S9,24,3,4,Clear,0,10,Friday,55,0,0
2025-02-14 11:00:00,R1,S9,21,4,3,Clear,0,11,Friday,55,0,0
2025-02-14 12:00:00,R2,S5,34,3,2,Clear,0,12,Friday,50,0,0
2025-02-14 13:00:00,R1,S1,30,5,9,Rainy,0,13,Friday,55,0,0
2025-02-14 14:00:00,R1,S17,28,2,4,Rainy,0,14,Friday,55,0,0
2025-02-14 15:00:00,R1,S2,23,3,4,Clear,0,15,Friday,55,0,0
2025-02-14 16:00:00,R1,S13,25,3,5,Clear,0,16,Friday,55,0,0
2025-02-14 17:00:00,R1,S9,52,7,2,Cloudy,0,17,Friday,55,1,0
2025-02-14 18:00:00,R4,S4,36,4,5,Clear,0,18,Friday,40,1,0
2025-02-14 19:00:00,R2,S5,24,7,5,Clear,0,19,Friday,50,1,0
2025-02-14 20:00:00,R2,S11,27,5,2,Clear,0,20,Friday,50,0,0
2025-02-14 21:00:00,R3,S19,17,3,3,Cloudy,0,21,Friday,45,0,0
2025-02-14 22:00:00,R1,S3,25,7,2,Rainy,0,22,Friday,55,0,0
2025-02-14 23:00:00,R4,S12,24,4,8,Clear,0,23,Friday,40,0,0
2025-02-15 00:00:00,R3,S19,24,4,8,Clear,0,0,Saturday,45,0,0
2025-02-15 01:00:00,R1,S19,25,5,3,Clear,0,1,Saturday,55,0,0
2025-02-15 02:00:00,R2,S13,28,3,3,Clear,0,2,Saturday,50,0,0
2025-02-15 03:00:00,R4,S7,31,6,5,Rainy,0,3,Saturday,40,0,0
2025-02-15 04:00:00,R4,S15,27,9,8,Clear,0,4,Saturday,40,0,0
2025-02-15 05:00:00,R2,S7,24,3,5,Clear,0,5,Saturday,50,0,0
2025-02-15 06:00:00,R2,S8,32,2,2,Clear,0,6,Saturday,50,0,0
2025-02-15 07:00:00,R1,S5,37,2,4,Clear,0,7,Saturday,55,1,0
2025-02-15 08:00:00,R4,S14,37,7,3,Cloudy,0,8,Saturday,40,1,0
2025-02-15 09:00:00,R1,S4,39,5,4,Clear,0,9,Saturday,55,1,0
2025-02-15 10:00:00,R4,S10,17,8,8,Clear,0,10,Saturday,40,0,0
2025-02-15 11:00:00,R2,S20,31,6,3,Cloudy,0,11,Saturday,50,0,0
2025-02-15 12:00:00,R2,S15,20,4,0,Clear,0,12,Saturday,50,0,0
2025-02-15 13:00:00,R2,S18,25,4,3,Clear,0,13,Saturday,50,0,0
2025-02-15 14:00:00,R1,S20,27,7,2,Clear,0,14,Saturday,55,0,0
2025-02-15 15:00:00,R1,S13,30,2,4,Clear,0,15,Saturday,55,0,0
2025-02-15 16:00:00,R1,S8,17,2,6,Cloudy,0,16,Saturday,55,0,0
2025-02-15 17:00:00,R1,S9,30,5,4,Clear,0,17,Saturday,55,1,0
2025-02-15 18:00:00,R3,S16,33,6,5,Clear,0,18,Saturday,45,1,0
2025-02-15 19:00:00,R2,S19,46,6,4,Rainy,0,19,Saturday,50,1,0
2025-02-15 20:00:00,R1,S16,17,3,3,Clear,0,20,Saturday,55,0,0
2025-02-15 21:00:00,R4,S7,34,13,6,Cloudy,0,21,Saturday,40,0,0
2025-02-15 22:00:00,R4,S14,24,6,6,Clear,0,22,Saturday,40,0,0
2025-02-15 23:00:00,R4,S14,17,4,6,Clear,0,23,Saturday,40,0,0
2025-02-16 00:00:00,R4,S4,23,7,3,Clear,0,0,Sunday,40,0,0
2025-02-16 01:00:00,R1,S15,24,4,4,Clear,0,1,Sunday,55,0,0
2025-02-16 02:00:00,R2,S3,29,9,2,Clear,0,2,Sunday,50,0,0
2025-02-16 03:00:00,R3,S5,29,4,1,Clear,0,3,Sunday,45,0,0
2025-02-16 04:00:00,R3,S1,20,4,5,Clear,0,4,Sunday,45,0,0
2025-02-16 05:00:00,R1,S3,30,8,5,Clear,0,5,Sunday,55,0,0
2025-02-16 06:00:00,R3,S15,27,4,4,Clear,0,6,Sunday,45,0,0
2025-02-16 07:00:00,R1,S8,44,7,5,Clear,0,7,Sunday,55,1,0
2025-02-16 08:00:00,R1,S4,36,4,3,Clear,0,8,Sunday,55,1,0
2025-02-16 09:00:00,R2,S2,20,2,2,Clear,0,9,Sunday,50,1,0
2025-02-16 10:00:00,R2,S10,21,5,3,Clear,0,10,Sunday,50,0,0
2025-02-16 11:00:00,R2,S4,24,4,7,Cloudy,0,11,Sunday,50,0,0
2025-02-16 12:00:00,R1,S3,31,5,3,Clear,0,12,Sunday,55,0,0
2025-02-16 13:00:00,R4,S2,21,2,12,Clear,0,13,Sunday,40,0,0
2025-02-16 14:00:00,R1,S17,27,4,4,Clear,0,14,Sunday,55,0,0
2025-02-16 15:00:00,R1,S20,24,3,6,Clear,0,15,Sunday,55,0,0
2025-02-16 16:00:00,R4,S13,29,4,1,Rainy,0,16,Sunday,40,0,0
2025-02-16 17:00:00,R4,S5,42,6,5,Clear,0,17,Sunday,40,1,1
2025-02-16 18:00:00,R4,S9,47,9,6,Clear,0,18,Sunday,40,1,1
2025-02-16 19:00:00,R3,S6,38,6,4,Clear,0,19,Sunday,45,1,0
2025-02-16 20:00:00,R3,S5,30,8,5,Cloudy,0,20,Sunday,45,0,0
2025-02-16 21:00:00,R2,S10,24,4,2,Clear,0,21,Sunday,50,0,0
2025-02-16 22:00:00,R1,S8,22,5,5,Rainy,0,22,Sunday,55,0,0
2025-02-16 23:00:00,R2,S7,21,5,4,Clear,0,23,Sunday,50,0,0
2025-02-17 00:00:00,R2,S7,26,6,2,Clear,0,0,Monday,50,0,0
2025-02-17 01:00:00,R1,S6,31,3,1,Clear,1,1,Monday,55,0,0
2025-02-17 02:00:00,R3,S20,26,2,6,Clear,0,2,Monday,45,0,0
2025-02-17 03:00:00,R2,S3,29,2,5,Clear,0,3,Monday,50,0,0
2025-02-17 04:00:00,R1,S19,19,5,8,Clear,0,4,Monday,55,0,0
2025-02-17 05:00:00,R1,S15,16,3,4,Clear,0,5,Monday,55,0,0
2025-02-17 06:00:00,R3,S4,22,4,5,Clear,0,6,Monday,45,0,0
2025-02-17 07:00:00,R1,S12,39,10,5,Clear,0,7,Monday,55,1,0
2025-02-17 08:00:00,R4,S6,41,4,0,Clear,0,8,Monday,40,1,1
2025-02-17 09:00:00,R2,S19,41,6,3,Clear,0,9,Monday,50,1,0
2025-02-17 10:00:00,R2,S4,30,7,4,Clear,0,10,Monday,50,0,0
2025-02-17 11:00:00,R2,S15,25,7,5,Clear,0,11,Monday,50,0,0
2025-02-17 12:00:00,R3,S9,35,6,3,Clear,0,12,Monday,45,0,0
2025-02-17 13:00:00,R1,S5,30,3,4,Rainy,0,13,Monday,55,0,0
2025-02-17 14:00:00,R3,S13,22,1,6,Clear,0,14,Monday,45,0,0
2025-02-17 15:00:00,R2,S18,26,6,7,Cloudy,0,15,Monday,50,0,0
2025-02-17 16:00:00,R1,S5,31,6,3,Rainy,1,16,Monday,55,0,0
2025-02-17 17:00:00,R4,S16,26,5,2,Rainy,0,17,Monday,40,1,0
2025-02-17 18:00:00,R3,S19,45,5,0,Clear,0,18,Monday,45,1,0
2025-02-17 19:00:00,R3,S14,37,3,6,Rainy,1,19,Monday,45,1,0
2025-02-17 20:00:00,R4,S16,35,7,8,Rainy,0,20,Monday,40,0,0
2025-02-17 21:00:00,R4,S15,37,9,5,Rainy,0,21,Monday,40,0,0
2025-02-17 22:00:00,R3,S4,19,2,6,Clear,0,22,Monday,45,0,0
2025-02-17 23:00:00,R3,S7,29,10,2,Rainy,0,23,Monday,45,0,0
2025-02-18 00:00:00,R3,S16,34,6,4,Rainy,0,0,Tuesday,45,0,0
2025-02-18 01:00:00,R3,S8,30,6,3,Clear,0,1,Tuesday,45,0,0
2025-02-18 02:00:00,R2,S17,31,4,4,Rainy,0,2,Tuesday,50,0,0
2025-02-18 03:00:00,R3,S16,31,5,3,Clear,0,3,Tuesday,45,0,0
2025-02-18 04:00:00,R1,S10,38,5,1,Rainy,0,4,Tuesday,55,0,0
2025-02-18 05:00:00,R4,S10,30,8,3,Rainy,0,5,Tuesday,40,0,0
2025-02-18 06:00:00,R4,S2,13,1,6,Clear,0,6,Tuesday,40,0,0
2025-02-18 07:00:00,R1,S9,41,3,1,Rainy,0,7,Tuesday,55,1,0
2025-02-18 08:00:00,R3,S17,28,4,3,Cloudy,0,8,Tuesday,45,1,0
2025-02-18 09:00:00,R1,S11,26,4,9,Clear,0,9,Tuesday,55,1,0
2025-02-18 10:00:00,R1,S10,24,3,3,Clear,0,10,Tuesday,55,0,0
2025-02-18 11:00:00,R3,S17,35,11,2,Rainy,1,11,Tuesday,45,0,0
2025-02-18 12:00:00,R1,S4,33,7,5,Clear,0,12,Tuesday,55,0,0
2025-02-18 13:00:00,R3,S16,27,5,5,Clear,0,13,Tuesday,45,0,0
2025-02-18 14:00:00,R3,S20,26,4,6,Rainy,0,14,Tuesday,45,0,0
2025-02-18 15:00:00,R2,S15,26,5,2,Cloudy,0,15,Tuesday,50,0,0
2025-02-18 16:00:00,R1,S5,11,6,5,Clear,0,16,Tuesday,55,0,0
2025-02-18 17:00:00,R1,S6,40,4,1,Clear,0,17,Tuesday,55,1,0
2025-02-18 18:00:00,R2,S17,39,8,5,Clear,0,18,Tuesday,50,1,0
2025-02-18 19:00:00,R4,S1,35,6,4,Rainy,0,19,Tuesday,40,1,0
2025-02-18 20:00:00,R2,S19,34,7,4,Rainy,0,20,Tuesday,50,0,0
2025-02-18 21:00:00,R1,S4,35,5,3,Clear,0,21,Tuesday,55,0,0
2025-02-18 22:00:00,R2,S17,31,5,3,Clear,0,22,Tuesday,50,0,0
2025-02-18 23:00:00,R2,S9,25,5,3,Clear,0,23,Tuesday,50,0,0
2025-02-19 00:00:00,R3,S2,22,1,3,Rainy,0,0,Wednesday,45,0,0
2025-02-19 01:00:00,R1,S8,26,5,1,Clear,0,1,Wednesday,55,0,0
2025-02-19 02:00:00,R3,S15,22,5,8,Cloudy,0,2,Wednesday,45,0,0
2025-02-19 03:00:00,R2,S7,27,4,5,Clear,0,3,Wednesday,50,0,0
2025-02-19 04:00:00,R4,S6,22,8,8,Cloudy,0,4,Wednesday,40,0,0
2025-02-19 05:00:00,R1,S1,28,4,4,Clear,0,5,Wednesday,55,0,0
2025-02-19 06:00:00,R2,S15,38,5,3,Rainy,0,6,Wednesday,50,0,0
2025-02-19 07:00:00,R4,S7,37,8,1,Cloudy,1,7,Wednesday,40,1,0
2025-02-19 08:00:00,R1,S17,31,4,5,Cloudy,0,8,Wednesday,55,1,0
2025-02-19 09:00:00,R4,S2,44,9,1,Cloudy,0,9,Wednesday,40,1,1
2025-02-19 10:00:00,R3,S9,24,8,6,Clear,1,10,Wednesday,45,0,0
2025-02-19 11:00:00,R1,S9,24,5,7,Clear,0,11,Wednesday,55,0,0
2025-02-19 12:00:00,R1,S13,25,5,3,Clear,0,12,Wednesday,55,0,0
2025-02-19 13:00:00,R3,S6,22,6,4,Clear,0,13,Wednesday,45,0,0
2025-02-19 14:00:00,R1,S6,19,9,8,Clear,0,14,Wednesday,55,0,0
2025-02-19 15:00:00,R2,S20,25,5,5,Rainy,0,15,Wednesday,50,0,0
2025-02-19 16:00:00,R1,S20,33,6,3,Rainy,0,16,Wednesday,55,0,0
2025-02-19 17:00:00,R2,S3,29,7,5,Clear,0,17,Wednesday,50,1,0
2025-02-19 18:00:00,R1,S17,25,8,7,Rainy,0,18,Wednesday,55,1,0
2025-02-19 19:00:00,R4,S17,47,7,5,Clear,0,19,Wednesday,40,1,1
2025-02-19 20:00:00,R4,S12,34,3,2,Rainy,0,20,Wednesday,40,0,0
2025-02-19 21:00:00,R4,S16,33,4,3,Clear,0,21,Wednesday,40,0,0
2025-02-19 22:00:00,R3,S15,21,2,5,Clear,0,22,Wednesday,45,0,0
2025-02-19 23:00:00,R1,S13,31,5,2,Clear,1,23,Wednesday,55,0,0
2025-02-20 00:00:00,R3,S1,22,5,4,Cloudy,0,0,Thursday,45,0,0
2025-02-20 01:00:00,R1,S17,18,3,5,Cloudy,0,1,Thursday,55,0,0
2025-02-20 02:00:00,R1,S3,25,3,5,Clear,0,2,Thursday,55,0,0
2025-02-20 03:00:00,R1,S15,28,6,1,Clear,0,3,Thursday,55,0,0
2025-02-20 04:00:00,R2,S4,41,7,1,Rainy,0,4,Thursday,50,0,0
2025-02-20 05:00:00,R3,S4,18,4,6,Clear,0,5,Thursday,45,0,0
2025-02-20 06:00:00,R3,S18,29,7,3,Clear,0,6,Thursday,45,0,0
2025-02-20 07:00:00,R2,S17,36,5,7,Clear,0,7,Thursday,50,1,0
2025-02-20 08:00:00,R1,S19,31,2,4,Rainy,0,8,Thursday,55,1,0
2025-02-20 09:00:00,R4,S11,24,5,6,Clear,0,9,Thursday,40,1,0
2025-02-20 10:00:00,R2,S20,25,3,3,Clear,0,10,Thursday,50,0,0
2025-02-20 11:00:00,R2,S3,29,4,1,Clear,0,11,Thursday,50,0,0
2025-02-20 12:00:00,R1,S8,20,4,4,Cloudy,0,12,Thursday,55,0,0
2025-02-20 13:00:00,R3,S14,25,3,3,Clear,0,13,Thursday,45,0,0
2025-02-20 14:00:00,R3,S1,33,3,2,Rainy,0,14,Thursday,45,0,0
2025-02-20 15:00:00,R1,S14,17,7,6,Clear,0,15,Thursday,55,0,0
2025-02-20 16:00:00,R1,S2,27,2,4,Clear,0,16,Thursday,55,0,0
2025-02-20 17:00:00,R3,S4,40,1,2,Cloudy,0,17,Thursday,45,1,0
2025-02-20 18:00:00,R3,S19,26,4,5,Clear,0,18,Thursday,45,1,0
2025-02-20 19:00:00,R1,S6,32,3,10,Cloudy,0,19,Thursday,55,1,0
2025-02-20 20:00:00,R4,S1,24,5,5,Cloudy,0,20,Thursday,40,0,0
2025-02-20 21:00:00,R1,S17,22,4,4,Rainy,0,21,Thursday,55,0,0
2025-02-20 22:00:00,R2,S8,27,5,6,Clear,0,22,Thursday,50,0,0
2025-02-20 23:00:00,R4,S19,29,4,1,Rainy,0,23,Thursday,40,0,0
2025-02-21 00:00:00,R2,S1,33,7,2,Cloudy,0,0,Friday,50,0,0
2025-02-21 01:00:00,R2,S5,34,4,2,Cloudy,0,1,Friday,50,0,0
2025-02-21 02:00:00,R2,S16,25,10,6,Rainy,0,2,Friday,50,0,0
2025-02-21 03:00:00,R1,S6,23,4,5,Clear,0,3,Friday,55,0,0
2025-02-21 04:00:00,R4,S8,29,7,4,Rainy,0,4,Friday,40,0,0
2025-02-21 05:00:00,R2,S13,19,3,3,Clear,0,5,Friday,50,0,0
2025-02-21 06:00:00,R4,S16,28,4,5,Clear,0,6,Friday,40,0,0
2025-02-21 07:00:00,R1,S3,32,5,0,Rainy,0,7,Friday,55,1,0
2025-02-21 08:00:00,R1,S19,43,7,4,Rainy,0,8,Friday,55,1,0
2025-02-21 09:00:00,R1,S12,38,2,4,Rainy,0,9,Friday,55,1,0
2025-02-21 10:00:00,R3,S16,33,3,4,Rainy,0,10,Friday,45,0,0
2025-02-21 11:00:00,R2,S11,35,8,3,Clear,0,11,Friday,50,0,0
2025-02-21 12:00:00,R4,S10,25,2,4,Clear,0,12,Friday,40,0,0
2025-02-21 13:00:00,R2,S20,32,10,4,Clear,0,13,Friday,50,0,0
2025-02-21 14:00:00,R4,S4,23,3,5,Clear,0,14,Friday,40,0,0
2025-02-21 15:00:00,R1,S12,21,8,0,Clear,0,15,Friday,55,0,0
2025-02-21 16:00:00,R4,S2,22,4,7,Cloudy,0,16,Friday,40,0,0
2025-02-21 17:00:00,R3,S19,39,10,5,Clear,0,17,Friday,45,1,0
2025-02-21 18:00:00,R3,S5,25,4,3,Clear,0,18,Friday,45,1,0
2025-02-21 19:00:00,R3,S8,45,8,2,Clear,0,19,Friday,45,1,0
2025-02-21 20:00:00,R3,S7,28,4,2,Rainy,0,20,Friday,45,0,0
2025-02-21 21:00:00,R2,S14,22,5,8,Clear,1,21,Friday,50,0,0
2025-02-21 22:00:00,R1,S3,20,6,9,Clear,0,22,Friday,55,0,0
2025-02-21 23:00:00,R1,S18,27,5,1,Clear,0,23,Friday,55,0,0
